label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
dfrB6,0.9413929121,1.99647,0.000000001058297928,0.9782046362,0.9773790237,0.000825612456,0.0000000148994016,0.4945985001,0.5054014999,G,all,84
dfrB7,0.9480658467,1.99647,0.00000000117055996,1.024459922,1.02409149,0.0003684319116,0.0000008300004482,0.5055856845,0.4944143155,E,all,85
dfrB7,0.945333866,1.99647,0.000000001033183007,0.9967060812,1.005042576,0.008336494651,0.00004787396361,0.5012244863,0.4987755137,G,all,85
dfrB8,0.9377813818,1.99647,0.000000001140823674,0.954129608,0.9545760105,0.0004464024919,0.0000004181010333,0.488023737,0.511976263,E,all,86
dfrB8,0.9383201402,1.99647,0.000000001166213832,0.9582273826,0.958654194,0.0004268114374,0.0000007595061575,0.4888960388,0.5111039612,G,all,86
dfrB9,0.9380867183,1.99647,0.000000001236854558,0.9567871103,0.9571800193,0.0003929090646,0.000002112241514,0.4885207756,0.5114792244,E,all,87
dfrB9,0.9395939748,1.99647,0.000000001143259698,0.9665808015,0.9667319271,0.0001511256858,0.0000004451752127,0.4913979832,0.5086020168,G,all,87
ereA2,0.9937352356,1.99647,0.000000001253823002,1.387625875,1.387583971,0.00004190350854,0.000002762897919,0.5806935793,0.4193064207,E,all,88
ereA2,0.9236546762,1.99647,0.000000001124930383,0.8657995472,0.865329964,0.0004695832468,0.0000003062396271,0.4639791125,0.5360208875,G,all,88
ereA3,0.9612219603,1.99647,0.000000001131622613,1.118878786,1.118584305,0.0002944805456,0.0000003462653872,0.5281345607,0.4718654393,E,all,89
ereA3,0.9326785619,1.99647,0.000000001197429514,0.9210749066,0.9211107368,0.00003583014729,0.000001286651322,0.4799792032,0.5200207968,G,all,89
